Lag,variable,value,ID,age,exp,sex,trial_num
-1,16.96,-0.3717503146740432,H27-03,930,indivi,F,3
0,16.96,0.692523040350421,H27-03,930,indivi,F,3
1,16.96,0.35623804659731223,H27-03,930,indivi,F,3
2,16.96,-0.3002275456745267,H27-03,930,indivi,F,3
3,16.96,-0.35042958533204144,H27-03,930,indivi,F,3
-3,18.29,-0.10288629371986742,H27-03,930,indivi,F,3
-2,18.29,-0.7497245688207763,H27-03,930,indivi,F,3
-1,18.29,-0.2627378695409634,H27-03,930,indivi,F,3
0,18.29,0.8287738149576515,H27-03,930,indivi,F,3
1,18.29,0.5501619750169318,H27-03,930,indivi,F,3
2,18.29,-0.3942995654531396,H27-03,930,indivi,F,3
3,18.29,-0.4286655679677431,H27-03,930,indivi,F,3
-3,19.62,0.31284524429721855,H27-03,930,indivi,F,3
-2,19.62,-0.942195274109461,H27-03,930,indivi,F,3
-1,19.62,-0.1641586249651832,H27-03,930,indivi,F,3
0,19.62,0.22588831988296634,H27-03,930,indivi,F,3
1,19.62,0.5480074465814524,H27-03,930,indivi,F,3
2,19.62,-0.3234620657134724,H27-03,930,indivi,F,3
3,19.62,-0.3325831117300395,H27-03,930,indivi,F,3
-3,1.0,-0.4801106471943999,H27-03,930,indivi,F,4
-2,1.0,-0.1367179719488782,H27-03,930,indivi,F,4
-1,1.0,-0.29141015256709596,H27-03,930,indivi,F,4
0,1.0,0.6752961531864481,H27-03,930,indivi,F,4
1,1.0,0.6187739621693498,H27-03,930,indivi,F,4
2,1.0,-0.040515883297250595,H27-03,930,indivi,F,4
3,1.0,-0.3724139329175088,H27-03,930,indivi,F,4
-3,2.33,-0.6894737329133617,H27-03,930,indivi,F,4
-2,2.33,-0.34116133206314914,H27-03,930,indivi,F,4
-1,2.33,-0.5093737979662347,H27-03,930,indivi,F,4
0,2.33,0.4185154536265042,H27-03,930,indivi,F,4
1,2.33,0.2429371323715376,H27-03,930,indivi,F,4
2,2.33,-0.14607790182045005,H27-03,930,indivi,F,4
3,2.33,-0.5926340408506412,H27-03,930,indivi,F,4
-3,3.66,-0.5742314339173631,H27-03,930,indivi,F,4
-2,3.66,-0.1669536285093006,H27-03,930,indivi,F,4
-1,3.66,-0.13041239415191902,H27-03,930,indivi,F,4
0,3.66,0.7293599986290962,H27-03,930,indivi,F,4
1,3.66,0.1178515676609873,H27-03,930,indivi,F,4
2,3.66,-0.38374253645022016,H27-03,930,indivi,F,4
3,3.66,-0.7584447209423628,H27-03,930,indivi,F,4
-3,4.99,-0.29347515056782064,H27-03,930,indivi,F,4
-2,4.99,0.08270757893201687,H27-03,930,indivi,F,4
-1,4.99,0.055681750884134434,H27-03,930,indivi,F,4
0,4.99,0.4536686889806916,H27-03,930,indivi,F,4
1,4.99,-0.5815048922611306,H27-03,930,indivi,F,4
2,4.99,-0.038806613113334935,H27-03,930,indivi,F,4
3,4.99,-0.32861299683257983,H27-03,930,indivi,F,4
-3,6.32,-0.5833374289132499,H27-03,930,indivi,F,4
-2,6.32,-0.07517891989968199,H27-03,930,indivi,F,4
-1,6.32,0.6204687236595992,H27-03,930,indivi,F,4
0,6.32,0.47023881950830654,H27-03,930,indivi,F,4
1,6.32,-0.6097570621664768,H27-03,930,indivi,F,4
2,6.32,-0.09914100316427105,H27-03,930,indivi,F,4
3,6.32,-0.2941959852796471,H27-03,930,indivi,F,4
-3,7.65,-0.557721619246982,H27-03,930,indivi,F,4
-2,7.65,-0.3020615849539195,H27-03,930,indivi,F,4
-1,7.65,0.6850459145801682,H27-03,930,indivi,F,4
0,7.65,0.525785381926204,H27-03,930,indivi,F,4
1,7.65,-0.6578208458135775,H27-03,930,indivi,F,4
2,7.65,-0.03217276641094974,H27-03,930,indivi,F,4
3,7.65,-0.38653038843701987,H27-03,930,indivi,F,4
-3,8.98,-0.1667593364912675,H27-03,930,indivi,F,4
-2,8.98,-0.3416404130013892,H27-03,930,indivi,F,4
-1,8.98,0.7791964702345209,H27-03,930,indivi,F,4
0,8.98,0.48311378883305883,H27-03,930,indivi,F,4
1,8.98,-0.554724708903325,H27-03,930,indivi,F,4
2,8.98,-0.15380699379445914,H27-03,930,indivi,F,4
3,8.98,-0.22093815364950692,H27-03,930,indivi,F,4
-3,10.31,-0.10334224001363951,H27-03,930,indivi,F,4
-2,10.31,-0.2802974594783026,H27-03,930,indivi,F,4
-1,10.31,0.7785885054742919,H27-03,930,indivi,F,4
0,10.31,0.4831137888330588,H27-03,930,indivi,F,4
1,10.31,-0.3154255735768377,H27-03,930,indivi,F,4
2,10.31,-0.47109786836513534,H27-03,930,indivi,F,4
3,10.31,0.04681082419831362,H27-03,930,indivi,F,4
-3,11.64,-0.31531989664510984,H27-03,930,indivi,F,4
-2,11.64,-0.3046818775768448,H27-03,930,indivi,F,4
-1,11.64,0.7706659256355487,H27-03,930,indivi,F,4
0,11.64,0.3082133234744681,H27-03,930,indivi,F,4
1,11.64,-0.29755553192991513,H27-03,930,indivi,F,4
2,11.64,-0.31902577382680075,H27-03,930,indivi,F,4
3,11.64,-0.1446703735840637,H27-03,930,indivi,F,4
-3,12.97,-0.3013833899029944,H27-03,930,indivi,F,4
-2,12.97,-0.3217013712447693,H27-03,930,indivi,F,4
-1,12.97,0.8673712857519039,H27-03,930,indivi,F,4
0,12.97,0.3137300395272844,H27-03,930,indivi,F,4
1,12.97,-0.29301970893699436,H27-03,930,indivi,F,4
2,12.97,-0.3190257738268008,H27-03,930,indivi,F,4
3,12.97,-0.29755553192991513,H27-03,930,indivi,F,4
-3,14.3,0.18110053513463115,H27-03,930,indivi,F,4
-2,14.3,-0.09220461972196284,H27-03,930,indivi,F,4
-1,14.3,0.6287889048909308,H27-03,930,indivi,F,4
0,14.3,0.103522154272673,H27-03,930,indivi,F,4
1,14.3,-0.2842025063953047,H27-03,930,indivi,F,4
2,14.3,-0.31472487256195697,H27-03,930,indivi,F,4
3,14.3,-0.29755553192991513,H27-03,930,indivi,F,4
-3,15.63,0.382745725308777,H27-03,930,indivi,F,4
-2,15.63,-0.19111058828802804,H27-03,930,indivi,F,4
-1,15.63,0.5589940995030426,H27-03,930,indivi,F,4
0,15.63,0.01426064959167636,H27-03,930,indivi,F,4
1,15.63,-0.44116494749392127,H27-03,930,indivi,F,4
2,15.63,-0.3010314702678844,H27-03,930,indivi,F,4
3,15.63,-0.3097960200370172,H27-03,930,indivi,F,4
-3,16.96,0.3827457253087771,H27-03,930,indivi,F,4
-2,16.96,-0.19111058828802804,H27-03,930,indivi,F,4
-1,16.96,0.5631217485103439,H27-03,930,indivi,F,4
0,16.96,0.014260649591676333,H27-03,930,indivi,F,4
1,16.96,-0.5632956588712178,H27-03,930,indivi,F,4
2,16.96,-0.46152640660902533,H27-03,930,indivi,F,4
3,16.96,-0.3010314702678844,H27-03,930,indivi,F,4
-3,18.29,0.3045409812393855,H27-03,930,indivi,F,4
-2,18.29,-0.3062958470548056,H27-03,930,indivi,F,4
-1,18.29,0.501827882259534,H27-03,930,indivi,F,4
0,18.29,0.7570342164760354,H27-03,930,indivi,F,4
1,18.29,-0.3630782609147424,H27-03,930,indivi,F,4
2,18.29,-0.40497190640490494,H27-03,930,indivi,F,4
3,18.29,-0.3196673536026503,H27-03,930,indivi,F,4
-3,19.62,0.8687069094092409,H27-03,930,indivi,F,4
-2,19.62,0.0038329331017110213,H27-03,930,indivi,F,4
-1,19.62,-0.39195676649158906,H27-03,930,indivi,F,4
0,19.62,-0.6249582855934661,H27-03,930,indivi,F,4
1,19.62,0.5598112410379208,H27-03,930,indivi,F,4
2,19.62,-0.6142020556547791,H27-03,930,indivi,F,4
3,19.62,-0.29961075885598987,H27-03,930,indivi,F,4
-3,1.0,-0.43804187276950907,H27-03,930,joint,F,1
-2,1.0,0.6383740333916466,H27-03,930,joint,F,1
-1,1.0,0.4555893925646017,H27-03,930,joint,F,1
0,1.0,0.03321578771211135,H27-03,930,joint,F,1
1,1.0,-0.36263559331891376,H27-03,930,joint,F,1
2,1.0,-0.3063648872936696,H27-03,930,joint,F,1
3,1.0,-0.2986200399300113,H27-03,930,joint,F,1
-3,2.33,-0.6554745198613955,H27-03,930,joint,F,1
-2,2.33,0.5670292644424937,H27-03,930,joint,F,1
-1,2.33,0.2928732912547012,H27-03,930,joint,F,1
0,2.33,0.049364328708239785,H27-03,930,joint,F,1
1,2.33,-0.5566733469263186,H27-03,930,joint,F,1
2,2.33,-0.12605252650387316,H27-03,930,joint,F,1
3,2.33,-0.05964491658680691,H27-03,930,joint,F,1
-3,3.66,-0.8204767537804842,H27-03,930,joint,F,1
-2,3.66,0.6138032397052916,H27-03,930,joint,F,1
-1,3.66,0.3588865889006543,H27-03,930,joint,F,1
0,3.66,0.07201345399599794,H27-03,930,joint,F,1
1,3.66,-0.6998479053880966,H27-03,930,joint,F,1
2,3.66,-0.5458117782615602,H27-03,930,joint,F,1
3,3.66,-0.11883919442789369,H27-03,930,joint,F,1
-3,4.99,-0.5279764036738589,H27-03,930,joint,F,1
-2,4.99,0.7061406114396741,H27-03,930,joint,F,1
-1,4.99,0.6016324254741569,H27-03,930,joint,F,1
0,4.99,0.07478758064705829,H27-03,930,joint,F,1
1,4.99,-0.5232021254628072,H27-03,930,joint,F,1
2,4.99,-0.40853096480907164,H27-03,930,joint,F,1
3,4.99,0.01653118049247783,H27-03,930,joint,F,1
-3,6.32,-0.5540919281154096,H27-03,930,joint,F,1
