Lag,variable,value,ID,age,exp,sex,trial_num
-1,39.7,-0.20963381193537295,H27-16,1093,joint,M,2
0,39.7,-0.8369713548342449,H27-16,1093,joint,M,2
1,39.7,-0.489225457438187,H27-16,1093,joint,M,2
2,39.7,-0.14653439662625675,H27-16,1093,joint,M,2
3,39.7,0.18056039864158957,H27-16,1093,joint,M,2
-3,1.0,-0.5691499975459371,H27-16,1093,joint,M,3
-2,1.0,-0.6702359439388581,H27-16,1093,joint,M,3
-1,1.0,-0.4922987558230036,H27-16,1093,joint,M,3
0,1.0,-0.3602900238628769,H27-16,1093,joint,M,3
1,1.0,-0.17248450884257377,H27-16,1093,joint,M,3
2,1.0,-0.05089773875551243,H27-16,1093,joint,M,3
3,1.0,-0.3498119988467794,H27-16,1093,joint,M,3
-3,2.29,-0.33218305501393286,H27-16,1093,joint,M,3
-2,2.29,-0.4460641168143657,H27-16,1093,joint,M,3
-1,2.29,0.018327707566156485,H27-16,1093,joint,M,3
0,2.29,-0.5146185077379427,H27-16,1093,joint,M,3
1,2.29,0.22970967712313042,H27-16,1093,joint,M,3
2,2.29,0.2105114559492629,H27-16,1093,joint,M,3
3,2.29,-0.0504116034815333,H27-16,1093,joint,M,3
-3,3.58,0.14914876311551106,H27-16,1093,joint,M,3
-2,3.58,0.5155178586184953,H27-16,1093,joint,M,3
-1,3.58,-0.34598486914448373,H27-16,1093,joint,M,3
0,3.58,-0.8217775098103953,H27-16,1093,joint,M,3
1,3.58,-0.04037806645037665,H27-16,1093,joint,M,3
2,3.58,0.5543835863173389,H27-16,1093,joint,M,3
3,3.58,0.18644764776158146,H27-16,1093,joint,M,3
-3,4.87,0.3823659708364775,H27-16,1093,joint,M,3
-2,4.87,-0.5903000317176166,H27-16,1093,joint,M,3
-1,4.87,-0.6548020685647196,H27-16,1093,joint,M,3
0,4.87,-0.15895631393328666,H27-16,1093,joint,M,3
1,4.87,-0.13013752370197845,H27-16,1093,joint,M,3
2,4.87,0.549762904747435,H27-16,1093,joint,M,3
3,4.87,0.35201160549644955,H27-16,1093,joint,M,3
-3,6.16,-0.32376797382296274,H27-16,1093,joint,M,3
-2,6.16,-0.7377577651662499,H27-16,1093,joint,M,3
-1,6.16,-0.3490432444910576,H27-16,1093,joint,M,3
0,6.16,0.0396712761841348,H27-16,1093,joint,M,3
1,6.16,0.1512023473999555,H27-16,1093,joint,M,3
2,6.16,0.5615024624064384,H27-16,1093,joint,M,3
3,6.16,0.32328336536230984,H27-16,1093,joint,M,3
-3,7.45,-0.4761923684999143,H27-16,1093,joint,M,3
-2,7.45,-0.575154760352575,H27-16,1093,joint,M,3
-1,7.45,-0.2188901496829962,H27-16,1093,joint,M,3
0,7.45,0.11149040433435818,H27-16,1093,joint,M,3
1,7.45,0.2305834909393393,H27-16,1093,joint,M,3
2,7.45,0.42870504574639823,H27-16,1093,joint,M,3
3,7.45,0.5602669512195151,H27-16,1093,joint,M,3
-3,8.74,-0.3544954944475194,H27-16,1093,joint,M,3
-2,8.74,-0.4480025123264078,H27-16,1093,joint,M,3
-1,8.74,-0.14993524942463257,H27-16,1093,joint,M,3
0,8.74,0.14600947680644213,H27-16,1093,joint,M,3
1,8.74,0.2719144435892368,H27-16,1093,joint,M,3
2,8.74,0.4247599275306699,H27-16,1093,joint,M,3
3,8.74,0.398036948710994,H27-16,1093,joint,M,3
-3,10.03,0.12409186994732871,H27-16,1093,joint,M,3
-2,10.03,0.0038417420056417128,H27-16,1093,joint,M,3
-1,10.03,0.0698595005952631,H27-16,1093,joint,M,3
0,10.03,0.2297504185209311,H27-16,1093,joint,M,3
1,10.03,0.32517913546501676,H27-16,1093,joint,M,3
2,10.03,0.4608073673023773,H27-16,1093,joint,M,3
3,10.03,0.42752459160169015,H27-16,1093,joint,M,3
-3,11.32,0.19443332171636027,H27-16,1093,joint,M,3
-2,11.32,0.0680570508468486,H27-16,1093,joint,M,3
-1,11.32,0.1964438549186236,H27-16,1093,joint,M,3
0,11.32,0.3261227401038966,H27-16,1093,joint,M,3
1,11.32,0.2995140593819301,H27-16,1093,joint,M,3
2,11.32,0.5061575492784419,H27-16,1093,joint,M,3
3,11.32,0.4650622293988394,H27-16,1093,joint,M,3
-3,12.61,0.11132872210471663,H27-16,1093,joint,M,3
-2,12.61,0.09261432522901515,H27-16,1093,joint,M,3
-1,12.61,0.22486089863540995,H27-16,1093,joint,M,3
0,12.61,0.34835008067288914,H27-16,1093,joint,M,3
1,12.61,0.3748246979733944,H27-16,1093,joint,M,3
2,12.61,0.3614350364363873,H27-16,1093,joint,M,3
3,12.61,0.5061575492784419,H27-16,1093,joint,M,3
-3,13.9,0.13809191654066746,H27-16,1093,joint,M,3
-2,13.9,0.11925618596958343,H27-16,1093,joint,M,3
-1,13.9,0.24568283881708486,H27-16,1093,joint,M,3
0,13.9,0.37210949166458623,H27-16,1093,joint,M,3
1,13.9,0.3981143779118733,H27-16,1093,joint,M,3
2,13.9,0.42352665584289223,H27-16,1093,joint,M,3
3,13.9,0.36143503643638736,H27-16,1093,joint,M,3
-3,15.19,0.13923013765905667,H27-16,1093,joint,M,3
-2,15.19,0.11303091820708365,H27-16,1093,joint,M,3
-1,15.19,0.2384128970129545,H27-16,1093,joint,M,3
0,15.19,-0.023433294260818617,H27-16,1093,joint,M,3
1,15.19,0.02362853886022046,H27-16,1093,joint,M,3
2,15.19,0.06759008015753812,H27-16,1093,joint,M,3
3,15.19,0.622751747190249,H27-16,1093,joint,M,3
-3,16.48,0.13291548260196295,H27-16,1093,joint,M,3
-2,16.48,0.10692642175800372,H27-16,1093,joint,M,3
-1,16.48,-0.13449079554846122,H27-16,1093,joint,M,3
0,16.48,-0.40765698295238906,H27-16,1093,joint,M,3
1,16.48,-0.36379487581882536,H27-16,1093,joint,M,3
2,16.48,-0.3192744725641379,H27-16,1093,joint,M,3
3,16.48,0.33913447007307734,H27-16,1093,joint,M,3
-3,17.77,0.1164559716223215,H27-16,1093,joint,M,3
-2,17.77,-0.06735988786287189,H27-16,1093,joint,M,3
-1,17.77,-0.31483522927548757,H27-16,1093,joint,M,3
0,17.77,-0.38830902840628984,H27-16,1093,joint,M,3
1,17.77,-0.3556788612644707,H27-16,1093,joint,M,3
2,17.77,-0.3113964369148793,H27-16,1093,joint,M,3
3,17.77,0.3317284413521007,H27-16,1093,joint,M,3
-3,19.06,-0.043941271117586465,H27-16,1093,joint,M,3
-2,19.06,-0.22416848981403578,H27-16,1093,joint,M,3
-1,19.06,-0.29695046702638506,H27-16,1093,joint,M,3
0,19.06,-0.36973244423873436,H27-16,1093,joint,M,3
1,19.06,-0.33687736901472826,H27-16,1093,joint,M,3
2,19.06,-0.3037007395765522,H27-16,1093,joint,M,3
3,19.06,0.33422718529445583,H27-16,1093,joint,M,3
-3,20.35,-0.22935277887276745,H27-16,1093,joint,M,3
-2,20.35,-0.207749691380827,H27-16,1093,joint,M,3
-1,20.35,-0.2797599830206284,H27-16,1093,joint,M,3
0,20.35,-0.3517702746604297,H27-16,1093,joint,M,3
1,20.35,-0.3187850601900899,H27-16,1093,joint,M,3
2,20.35,-0.2854457096231667,H27-16,1093,joint,M,3
3,20.35,0.3367439740781574,H27-16,1093,joint,M,3
-3,21.64,-0.21324007593771233,H27-16,1093,joint,M,3
-2,21.64,-0.1918447505927914,H27-16,1093,joint,M,3
-1,21.64,-0.263162501742528,H27-16,1093,joint,M,3
0,21.64,-0.33448025289226463,H27-16,1093,joint,M,3
1,21.64,-0.3013630705125688,H27-16,1093,joint,M,3
2,21.64,-0.2678376761414453,H27-16,1093,joint,M,3
3,21.64,0.3482658078800026,H27-16,1093,joint,M,3
-3,22.93,-0.10557796730440867,H27-16,1093,joint,M,3
-2,22.93,-0.07742384268989969,H27-16,1093,joint,M,3
-1,22.93,-0.17127092473826297,H27-16,1093,joint,M,3
0,22.93,-0.2651180067866263,H27-16,1093,joint,M,3
1,22.93,-0.284557827087449,H27-16,1093,joint,M,3
2,22.93,-0.2509558663647078,H27-16,1093,joint,M,3
3,22.93,0.3599068773150671,H27-16,1093,joint,M,3
-3,24.22,0.45461269814426614,H27-16,1093,joint,M,3
-2,24.22,0.6389151433378875,H27-16,1093,joint,M,3
-1,24.22,0.024573659359149503,H27-16,1093,joint,M,3
0,24.22,-0.5897678246195884,H27-16,1093,joint,M,3
1,24.22,-0.19942504935277194,H27-16,1093,joint,M,3
2,24.22,-0.2346354012826333,H27-16,1093,joint,M,3
3,24.22,0.37013289902857927,H27-16,1093,joint,M,3
-3,25.51,0.5043230694824071,H27-16,1093,joint,M,3
-2,25.51,0.6911093915129283,H27-16,1093,joint,M,3
-1,25.51,0.06848831807785768,H27-16,1093,joint,M,3
0,25.51,-0.47001383486527537,H27-16,1093,joint,M,3
1,25.51,-0.015869077251788783,H27-16,1093,joint,M,3
2,25.51,-0.0625077778624349,H27-16,1093,joint,M,3
3,25.51,0.390714149381525,H27-16,1093,joint,M,3
-3,26.8,0.5598852584152163,H27-16,1093,joint,M,3
-2,26.8,0.7507552328749492,H27-16,1093,joint,M,3
-1,26.8,0.1188345412168064,H27-16,1093,joint,M,3
0,26.8,-0.39963241428121427,H27-16,1093,joint,M,3
1,26.8,0.035915721532072224,H27-16,1093,joint,M,3
2,26.8,0.45675793623808897,H27-16,1093,joint,M,3
3,26.8,0.6359480326814094,H27-16,1093,joint,M,3
-3,28.09,0.49767409393176804,H27-16,1093,joint,M,3
-2,28.09,0.5673891535306987,H27-16,1093,joint,M,3
-1,28.09,0.006218527749451837,H27-16,1093,joint,M,3
0,28.09,-0.30304300766012604,H27-16,1093,joint,M,3
1,28.09,-0.06465478769872174,H27-16,1093,joint,M,3
2,28.09,0.3981937050324987,H27-16,1093,joint,M,3
3,28.09,0.4164500240081132,H27-16,1093,joint,M,3
-3,29.38,0.35835411569459485,H27-16,1093,joint,M,3
-2,29.38,0.4735007440536435,H27-16,1093,joint,M,3
-1,29.38,0.21429086998310573,H27-16,1093,joint,M,3
0,29.38,-0.05311368322883968,H27-16,1093,joint,M,3
1,29.38,0.14849360322112437,H27-16,1093,joint,M,3
2,29.38,0.32901237653371845,H27-16,1093,joint,M,3
3,29.38,0.39493831914374056,H27-16,1093,joint,M,3
-3,30.67,0.1874020782811686,H27-16,1093,joint,M,3
-2,30.67,-0.08800407351191411,H27-16,1093,joint,M,3
-1,30.67,-0.4160047255189852,H27-16,1093,joint,M,3
0,30.67,0.10497344166642844,H27-16,1093,joint,M,3
1,30.67,0.31073932283082856,H27-16,1093,joint,M,3
2,30.67,0.4745521707642403,H27-16,1093,joint,M,3
3,30.67,0.2784069187711562,H27-16,1093,joint,M,3
-3,31.96,-0.36206832644844233,H27-16,1093,joint,M,3
-2,31.96,-0.7719302356170498,H27-16,1093,joint,M,3
-1,31.96,-0.21107839425679858,H27-16,1093,joint,M,3
0,31.96,0.22850248074886578,H27-16,1093,joint,M,3
1,31.96,0.41529462131194894,H27-16,1093,joint,M,3
2,31.96,0.6058371011332928,H27-16,1093,joint,M,3
3,31.96,0.40474351674112913,H27-16,1093,joint,M,3
-3,33.25,-0.6482485943418519,H27-16,1093,joint,M,3
-2,33.25,-0.6418963169159827,H27-16,1093,joint,M,3
-1,33.25,-0.16041130346333876,H27-16,1093,joint,M,3
0,33.25,0.2262945173857814,H27-16,1093,joint,M,3
1,33.25,0.41416074635731925,H27-16,1093,joint,M,3
2,33.25,0.6027539989874815,H27-16,1093,joint,M,3
3,33.25,0.522232444192712,H27-16,1093,joint,M,3
-3,34.54,-0.5327631660832052,H27-16,1093,joint,M,3
-2,34.54,-0.5515996926748634,H27-16,1093,joint,M,3
-1,34.54,-0.16375615876285007,H27-16,1093,joint,M,3
0,34.54,0.22408737514916333,H27-16,1093,joint,M,3
1,34.54,0.4124862089057282,H27-16,1093,joint,M,3
2,34.54,0.5998190119657725,H27-16,1093,joint,M,3
3,34.54,0.519972792321648,H27-16,1093,joint,M,3
-3,35.83,-0.6492826283963578,H27-16,1093,joint,M,3
-2,35.83,-0.5022752408349183,H27-16,1093,joint,M,3
-1,35.83,-0.17150861882167942,H27-16,1093,joint,M,3
0,35.83,-0.03561673069422945,H27-16,1093,joint,M,3
1,35.83,0.4150573330403263,H27-16,1093,joint,M,3
2,35.83,0.5888272984187974,H27-16,1093,joint,M,3
3,35.83,0.6024220180529699,H27-16,1093,joint,M,3
-3,37.12,-0.6068382221702274,H27-16,1093,joint,M,3
-2,37.12,-0.4758659440039912,H27-16,1093,joint,M,3
-1,37.12,-0.32550410365345966,H27-16,1093,joint,M,3
0,37.12,-0.1973275243516817,H27-16,1093,joint,M,3
1,37.12,0.13972285159330597,H27-16,1093,joint,M,3
2,37.12,0.5873729076876671,H27-16,1093,joint,M,3
3,37.12,0.5995185842617946,H27-16,1093,joint,M,3
-3,38.41,-0.5559870415238763,H27-16,1093,joint,M,3
-2,38.41,-0.5801418305385804,H27-16,1093,joint,M,3
-1,38.41,-0.4449514624878122,H27-16,1093,joint,M,3
0,38.41,-0.18715293157315604,H27-16,1093,joint,M,3
1,38.41,0.035332764034179294,H27-16,1093,joint,M,3
2,38.41,0.403522186170028,H27-16,1093,joint,M,3
3,38.41,0.6510289543156609,H27-16,1093,joint,M,3
-3,39.7,-0.6383725624505923,H27-16,1093,joint,M,3
-2,39.7,-0.6427021774755249,H27-16,1093,joint,M,3
-1,39.7,-0.41032520827364466,H27-16,1093,joint,M,3
0,39.7,-0.167272777779517,H27-16,1093,joint,M,3
1,39.7,0.017687855113920174,H27-16,1093,joint,M,3
2,39.7,0.28197635476401334,H27-16,1093,joint,M,3
3,39.7,0.4666548962729295,H27-16,1093,joint,M,3
-3,1.0,-0.5628049512810176,H27-16,1093,joint,M,4
-2,1.0,-0.8585417747775091,H27-16,1093,joint,M,4
-1,1.0,-0.6657448190434342,H27-16,1093,joint,M,4
0,1.0,-0.6101936608636911,H27-16,1093,joint,M,4
1,1.0,-0.14262476528814855,H27-16,1093,joint,M,4
2,1.0,0.2631322329861079,H27-16,1093,joint,M,4
3,1.0,0.3303122084764812,H27-16,1093,joint,M,4
-3,2.29,-0.2749405023472014,H27-16,1093,joint,M,4
-2,2.29,-0.7342692846101054,H27-16,1093,joint,M,4
-1,2.29,-0.44044791240716186,H27-16,1093,joint,M,4
0,2.29,-0.38439564680505534,H27-16,1093,joint,M,4
1,2.29,-0.37526192194018293,H27-16,1093,joint,M,4
2,2.29,0.12489751217766604,H27-16,1093,joint,M,4
3,2.29,0.2644833303453215,H27-16,1093,joint,M,4
-3,3.58,0.38289401153662767,H27-16,1093,joint,M,4
-2,3.58,-0.20925494019144816,H27-16,1093,joint,M,4
-1,3.58,-0.06990716898984563,H27-16,1093,joint,M,4
0,3.58,0.09610646805481121,H27-16,1093,joint,M,4
1,3.58,-0.031029522937457716,H27-16,1093,joint,M,4
2,3.58,-0.11250152466428495,H27-16,1093,joint,M,4
3,3.58,0.0984891951113268,H27-16,1093,joint,M,4
-3,4.87,-0.09392800589644006,H27-16,1093,joint,M,4
-2,4.87,-0.18887256428504437,H27-16,1093,joint,M,4
-1,4.87,-0.1396888099663547,H27-16,1093,joint,M,4
0,4.87,-0.5224599676484386,H27-16,1093,joint,M,4
1,4.87,-0.5548001912051027,H27-16,1093,joint,M,4
2,4.87,-0.4033291858043975,H27-16,1093,joint,M,4
3,4.87,0.16376949123201212,H27-16,1093,joint,M,4
-3,6.16,-0.15543354538160814,H27-16,1093,joint,M,4
-2,6.16,-0.34566819969318985,H27-16,1093,joint,M,4
-1,6.16,-0.47327429423862083,H27-16,1093,joint,M,4
0,6.16,-0.6457641144430881,H27-16,1093,joint,M,4
1,6.16,-0.7146118795078108,H27-16,1093,joint,M,4
2,6.16,-0.8816432791158065,H27-16,1093,joint,M,4
3,6.16,-0.16141531854308575,H27-16,1093,joint,M,4
-3,7.45,-0.5289770934698814,H27-16,1093,joint,M,4
-2,7.45,0.357628214126925,H27-16,1093,joint,M,4
-1,7.45,-0.003455694423497178,H27-16,1093,joint,M,4
0,7.45,-0.4681918330283317,H27-16,1093,joint,M,4
1,7.45,-0.6912845348378646,H27-16,1093,joint,M,4
2,7.45,-0.8010147189674837,H27-16,1093,joint,M,4
3,7.45,-0.5300895699012703,H27-16,1093,joint,M,4
-3,8.74,0.29867138897194284,H27-16,1093,joint,M,4
-2,8.74,0.6388527255960939,H27-16,1093,joint,M,4
-1,8.74,0.17913031645294838,H27-16,1093,joint,M,4
0,8.74,-0.2929245214005011,H27-16,1093,joint,M,4
1,8.74,-0.5217556250749825,H27-16,1093,joint,M,4
2,8.74,-0.7505867287494639,H27-16,1093,joint,M,4
3,8.74,-0.4678021406394648,H27-16,1093,joint,M,4
-3,10.03,0.3532960263259063,H27-16,1093,joint,M,4
-2,10.03,0.6649718855694825,H27-16,1093,joint,M,4
-1,10.03,0.20582842815841926,H27-16,1093,joint,M,4
0,10.03,-0.34922307909492606,H27-16,1093,joint,M,4
1,10.03,-0.5217556250749825,H27-16,1093,joint,M,4
2,10.03,-0.7505867287494639,H27-16,1093,joint,M,4
3,10.03,-0.18446271999823013,H27-16,1093,joint,M,4
-3,11.32,0.3755353668862912,H27-16,1093,joint,M,4
-2,11.32,0.6886590671776862,H27-16,1093,joint,M,4
-1,11.32,0.14170330747489723,H27-16,1093,joint,M,4
0,11.32,-0.40525245222789175,H27-16,1093,joint,M,4
1,11.32,-0.5735786037460266,H27-16,1093,joint,M,4
2,11.32,-0.7505867287494639,H27-16,1093,joint,M,4
3,11.32,-0.18446271999823013,H27-16,1093,joint,M,4
-3,12.61,0.296088625153814,H27-16,1093,joint,M,4
-2,12.61,0.805881917672166,H27-16,1093,joint,M,4
-1,12.61,0.340557238733253,H27-16,1093,joint,M,4
0,12.61,-0.14800488669236675,H27-16,1093,joint,M,4
1,12.61,-0.5955492639695765,H27-16,1093,joint,M,4
2,12.61,-0.7644416208495828,H27-16,1093,joint,M,4
3,12.61,-0.2761060427480984,H27-16,1093,joint,M,4
-3,13.9,0.47833410063709014,H27-16,1093,joint,M,4
-2,13.9,0.9508310107321051,H27-16,1093,joint,M,4
-1,13.9,0.4551049056279369,H27-16,1093,joint,M,4
0,13.9,0.0002913344581263302,H27-16,1093,joint,M,4
1,13.9,-0.3295365987887782,H27-16,1093,joint,M,4
2,13.9,-0.7750627096952504,H27-16,1093,joint,M,4
3,13.9,-0.31471701895802606,H27-16,1093,joint,M,4
-3,15.19,0.5404011197120294,H27-16,1093,joint,M,4
-2,15.19,0.9546475144130044,H27-16,1093,joint,M,4
-1,15.19,0.5042452081154096,H27-16,1093,joint,M,4
0,15.19,-0.1746380910162798,H27-16,1093,joint,M,4
1,15.19,-0.4273141139392728,H27-16,1093,joint,M,4
2,15.19,-0.8177611497787658,H27-16,1093,joint,M,4
3,15.19,-0.2144460288479041,H27-16,1093,joint,M,4
-3,16.48,0.5841344119325039,H27-16,1093,joint,M,4
-2,16.48,0.9582883947506057,H27-16,1093,joint,M,4
-1,16.48,0.29672804720326734,H27-16,1093,joint,M,4
0,16.48,-0.2823896505813199,H27-16,1093,joint,M,4
1,16.48,-0.5379833509147295,H27-16,1093,joint,M,4
2,16.48,-0.8336793360646058,H27-16,1093,joint,M,4
3,16.48,-0.3313931223625871,H27-16,1093,joint,M,4
-3,17.77,0.4156180158723318,H27-16,1093,joint,M,4
-2,17.77,0.9642598271481384,H27-16,1093,joint,M,4
-1,17.77,0.3663676625690603,H27-16,1093,joint,M,4
0,17.77,-0.3239493151823049,H27-16,1093,joint,M,4
1,17.77,-0.4309736847814616,H27-16,1093,joint,M,4
2,17.77,-0.6801431561301108,H27-16,1093,joint,M,4
3,17.77,-0.28062832095742696,H27-16,1093,joint,M,4
-3,19.06,0.4668066368295959,H27-16,1093,joint,M,4
-2,19.06,0.9686175161428955,H27-16,1093,joint,M,4
-1,19.06,0.3581894066089255,H27-16,1093,joint,M,4
0,19.06,-0.31483769614122553,H27-16,1093,joint,M,4
1,19.06,-0.4555111790010293,H27-16,1093,joint,M,4
2,19.06,-0.6263250297170324,H27-16,1093,joint,M,4
3,19.06,-0.17448342304548425,H27-16,1093,joint,M,4
-3,20.35,0.4915160347366079,H27-16,1093,joint,M,4
-2,20.35,0.9650341410369332,H27-16,1093,joint,M,4
-1,20.35,0.28407533686953534,H27-16,1093,joint,M,4
0,20.35,-0.4407480084554227,H27-16,1093,joint,M,4
1,20.35,-0.2083410987230403,H27-16,1093,joint,M,4
2,20.35,-0.3112067608956279,H27-16,1093,joint,M,4
3,20.35,-0.29559263951808173,H27-16,1093,joint,M,4
-3,21.64,0.42633414422436533,H27-16,1093,joint,M,4
-2,21.64,0.9597411345873725,H27-16,1093,joint,M,4
-1,21.64,0.12800191576064324,H27-16,1093,joint,M,4
0,21.64,-0.544425216191868,H27-16,1093,joint,M,4
1,21.64,-0.31872571718154674,H27-16,1093,joint,M,4
2,21.64,-0.1263146540632717,H27-16,1093,joint,M,4
3,21.64,-0.08067665984189483,H27-16,1093,joint,M,4
-3,22.93,0.27331867427763523,H27-16,1093,joint,M,4
-2,22.93,0.9215730411369308,H27-16,1093,joint,M,4
-1,22.93,0.1634204408048842,H27-16,1093,joint,M,4
0,22.93,-0.40153156051900424,H27-16,1093,joint,M,4
1,22.93,-0.27715755633479244,H27-16,1093,joint,M,4
2,22.93,-0.11021544088081846,H27-16,1093,joint,M,4
3,22.93,-0.0237460956147727,H27-16,1093,joint,M,4
-3,24.22,0.29987381584887146,H27-16,1093,joint,M,4
-2,24.22,0.9290980516100992,H27-16,1093,joint,M,4
-1,24.22,0.3326476215858962,H27-16,1093,joint,M,4
0,24.22,-0.24647789294518913,H27-16,1093,joint,M,4
1,24.22,-0.13010629249630298,H27-16,1093,joint,M,4
2,24.22,-0.022913404585273987,H27-16,1093,joint,M,4
3,24.22,0.02923966412314203,H27-16,1093,joint,M,4
-3,25.51,0.4761528043488854,H27-16,1093,joint,M,4
-2,25.51,0.9290233403114463,H27-16,1093,joint,M,4
-1,25.51,0.34255733692422186,H27-16,1093,joint,M,4
0,25.51,-0.28977681218356866,H27-16,1093,joint,M,4
1,25.51,0.06744197570525307,H27-16,1093,joint,M,4
2,25.51,0.16839362414044193,H27-16,1093,joint,M,4
3,25.51,0.19324918060100676,H27-16,1093,joint,M,4
-3,26.8,0.49133649177075134,H27-16,1093,joint,M,4
-2,26.8,0.9245269708949574,H27-16,1093,joint,M,4
-1,26.8,0.27598086783780884,H27-16,1093,joint,M,4
0,26.8,-0.5191788041325969,H27-16,1093,joint,M,4
1,26.8,-0.03699710947970132,H27-16,1093,joint,M,4
2,26.8,0.46757853936850446,H27-16,1093,joint,M,4
3,26.8,0.4730790722438121,H27-16,1093,joint,M,4
-3,28.09,0.3824651091397945,H27-16,1093,joint,M,4
-2,28.09,0.8774764655376853,H27-16,1093,joint,M,4
-1,28.09,0.036379456037894546,H27-16,1093,joint,M,4
0,28.09,-0.5088897968058927,H27-16,1093,joint,M,4
1,28.09,0.011498669185334482,H27-16,1093,joint,M,4
2,28.09,0.47995282865921074,H27-16,1093,joint,M,4
3,28.09,0.4357507552113598,H27-16,1093,joint,M,4
-3,29.38,0.16118867291494068,H27-16,1093,joint,M,4
-2,29.38,0.7917283135846445,H27-16,1093,joint,M,4
-1,29.38,0.15446494730945012,H27-16,1093,joint,M,4
0,29.38,-0.49999362522710106,H27-16,1093,joint,M,4
1,29.38,0.10575192639701045,H27-16,1093,joint,M,4
2,29.38,0.5570759907134224,H27-16,1093,joint,M,4
3,29.38,0.4675976554321293,H27-16,1093,joint,M,4
-3,30.67,0.210899773010741,H27-16,1093,joint,M,4
-2,30.67,0.6154632576958946,H27-16,1093,joint,M,4
-1,30.67,0.08146556792511099,H27-16,1093,joint,M,4
0,30.67,-0.222532813338534,H27-16,1093,joint,M,4
1,30.67,-0.3956819964670452,H27-16,1093,joint,M,4
2,30.67,0.3878546864540554,H27-16,1093,joint,M,4
3,30.67,0.25574085964047044,H27-16,1093,joint,M,4
-3,31.96,0.1577383179560427,H27-16,1093,joint,M,4
-2,31.96,0.5201497784747655,H27-16,1093,joint,M,4
-1,31.96,0.44383860664998925,H27-16,1093,joint,M,4
0,31.96,0.48724504004562885,H27-16,1093,joint,M,4
1,31.96,0.13317339946619824,H27-16,1093,joint,M,4
2,31.96,-0.3257851849501473,H27-16,1093,joint,M,4
3,31.96,-0.4099177685347491,H27-16,1093,joint,M,4
-3,33.25,0.20035872040022648,H27-16,1093,joint,M,4
-2,33.25,0.523990273440849,H27-16,1093,joint,M,4
-1,33.25,0.6315750720279945,H27-16,1093,joint,M,4
0,33.25,0.5557316159904313,H27-16,1093,joint,M,4
1,33.25,0.19891695463562437,H27-16,1093,joint,M,4
2,33.25,-0.10740958112327478,H27-16,1093,joint,M,4
3,33.25,-0.269327520749061,H27-16,1093,joint,M,4
-3,34.54,0.08415843406913948,H27-16,1093,joint,M,4
-2,34.54,0.7841654083435842,H27-16,1093,joint,M,4
-1,34.54,0.714539506270473,H27-16,1093,joint,M,4
0,34.54,0.6743822511754823,H27-16,1093,joint,M,4
1,34.54,0.28819445034287117,H27-16,1093,joint,M,4
2,34.54,-0.08120750667427148,H27-16,1093,joint,M,4
3,34.54,-0.13317339946619836,H27-16,1093,joint,M,4
-3,35.83,0.22419224296801682,H27-16,1093,joint,M,4
-2,35.83,0.559854455397329,H27-16,1093,joint,M,4
-1,35.83,0.5400994944229495,H27-16,1093,joint,M,4
0,35.83,0.7439106243938737,H27-16,1093,joint,M,4
1,35.83,0.3607160878380488,H27-16,1093,joint,M,4
2,35.83,-0.018395390447417358,H27-16,1093,joint,M,4
3,35.83,-0.4797258264646777,H27-16,1093,joint,M,4
-3,37.12,0.08087457990257885,H27-16,1093,joint,M,4
-2,37.12,0.4292198168337416,H27-16,1093,joint,M,4
-1,37.12,0.6218184525924718,H27-16,1093,joint,M,4
0,37.12,0.8144170883512019,H27-16,1093,joint,M,4
1,37.12,0.45275186729255323,H27-16,1093,joint,M,4
2,37.12,0.047049924500615,H27-16,1093,joint,M,4
3,37.12,-0.4246269294945498,H27-16,1093,joint,M,4
-3,38.41,0.0630192569632274,H27-16,1093,joint,M,4
-2,38.41,0.15206820701996168,H27-16,1093,joint,M,4
-1,38.41,0.34386594560369704,H27-16,1093,joint,M,4
0,38.41,0.7974607267280469,H27-16,1093,joint,M,4
1,38.41,0.3588483640679464,H27-16,1093,joint,M,4
2,38.41,-0.0785936055267426,H27-16,1093,joint,M,4
3,38.41,-0.3520893951097651,H27-16,1093,joint,M,4
-3,39.7,-0.22294428508835662,H27-16,1093,joint,M,4
-2,39.7,-0.12945152037388447,H27-16,1093,joint,M,4
-1,39.7,0.26140238210835104,H27-16,1093,joint,M,4
0,39.7,0.7574931870984033,H27-16,1093,joint,M,4
1,39.7,0.2734945525572454,H27-16,1093,joint,M,4
2,39.7,-0.17522825645558748,H27-16,1093,joint,M,4
3,39.7,-0.4938843444110195,H27-16,1093,joint,M,4
-3,1.0,-0.6914790116355658,H27-16,1093,prac,M,1
-2,1.0,-0.821270992458425,H27-16,1093,prac,M,1
-1,1.0,-0.7567129019940119,H27-16,1093,prac,M,1
0,1.0,-0.8452508991283241,H27-16,1093,prac,M,1
1,1.0,-0.16534778985909276,H27-16,1093,prac,M,1
2,1.0,0.45006094973809874,H27-16,1093,prac,M,1
3,1.0,0.23308588529535332,H27-16,1093,prac,M,1
-3,2.29,-0.5880029686037319,H27-16,1093,prac,M,1
-2,2.29,-0.7262302085317061,H27-16,1093,prac,M,1
-1,2.29,-0.5523001577583276,H27-16,1093,prac,M,1
0,2.29,-0.790081357812073,H27-16,1093,prac,M,1
1,2.29,-0.4782524319233765,H27-16,1093,prac,M,1
2,2.29,0.2255841075320376,H27-16,1093,prac,M,1
