Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
0,17.94,0.29345919089348743,H27-31,1101,demo,L,M,1
1,17.94,-0.054196267132241224,H27-31,1101,demo,L,M,1
-1,19.48,-0.7180287032184727,H27-31,1101,demo,L,M,1
0,19.48,0.3028674891237115,H27-31,1101,demo,L,M,1
1,19.48,-0.012448832002691097,H27-31,1101,demo,L,M,1
-1,1.0,0.7351366003086913,H27-15,1111,demo,L,F,1
0,1.0,-0.568721448732748,H27-15,1111,demo,L,F,1
1,1.0,-0.024529990922226214,H27-15,1111,demo,L,F,1
-1,2.54,-0.07952247597051676,H27-15,1111,demo,L,F,1
0,2.54,0.2866981858198398,H27-15,1111,demo,L,F,1
1,2.54,0.07769289731044814,H27-15,1111,demo,L,F,1
-1,4.08,-0.39594973778617576,H27-15,1111,demo,L,F,1
0,4.08,-0.3122611131747285,H27-15,1111,demo,L,F,1
1,4.08,-0.11676713236300762,H27-15,1111,demo,L,F,1
-1,5.62,-0.6121393243830237,H27-15,1111,demo,L,F,1
0,5.62,-0.6539823364986076,H27-15,1111,demo,L,F,1
1,5.62,-0.38091962800590085,H27-15,1111,demo,L,F,1
-1,7.16,-0.3421147131709312,H27-15,1111,demo,L,F,1
0,7.16,-0.7273934322092225,H27-15,1111,demo,L,F,1
1,7.16,-0.45701889545672875,H27-15,1111,demo,L,F,1
-1,8.7,-0.16458914124811766,H27-15,1111,demo,L,F,1
0,8.7,-0.6958318744209807,H27-15,1111,demo,L,F,1
1,8.7,-0.5436942069507229,H27-15,1111,demo,L,F,1
-1,10.24,-0.19732048321621223,H27-15,1111,demo,L,F,1
0,10.24,-0.6513436110226237,H27-15,1111,demo,L,F,1
1,10.24,-0.3057823586896634,H27-15,1111,demo,L,F,1
-1,11.78,-0.24271030123920434,H27-15,1111,demo,L,F,1
0,11.78,-0.7078638520866408,H27-15,1111,demo,L,F,1
1,11.78,-0.302028501134733,H27-15,1111,demo,L,F,1
-1,13.32,-0.20231982453289282,H27-15,1111,demo,L,F,1
0,13.32,-0.46154701229881395,H27-15,1111,demo,L,F,1
1,13.32,-0.31097830372258634,H27-15,1111,demo,L,F,1
-1,14.86,0.38215832741971945,H27-15,1111,demo,L,F,1
0,14.86,0.09892102015676892,H27-15,1111,demo,L,F,1
1,14.86,-0.12155322106808697,H27-15,1111,demo,L,F,1
-1,16.4,0.43114955531163957,H27-15,1111,demo,L,F,1
0,16.4,0.1377914845994374,H27-15,1111,demo,L,F,1
1,16.4,0.19819008534885757,H27-15,1111,demo,L,F,1
-1,17.94,0.11558360496551696,H27-15,1111,demo,L,F,1
0,17.94,0.13932783299270954,H27-15,1111,demo,L,F,1
